,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1153,30,RM,70.0,5890.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930.0,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Av,ALQ,538.0,Unf,0,278.0,816.0,GasA,Ex,Y,SBrkr,816.0,0.0,0,816.0,0,0,1,0,2,1,TA,5,Typ,0,Missing,Detchd,2002.0,Unf,1,432.0,TA,TA,Y,0.0,0.0,96,0,0,0,Missing,Missing,0,6,2008,WD,Normal,120500
384,60,RL,70.0,23830.5,Pave,Grvl,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1992.0,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,985.0,Unf,0,595.0,1580.0,GasA,Ex,Y,SBrkr,1079.0,874.0,0,1953.0,1,0,2,1,3,1,Gd,9,Typ,2,Fa,Attchd,1992.0,Fin,2,501.0,TA,TA,Y,216.0,231.0,0,0,0,0,Missing,Missing,0,6,2007,WD,Normal,240000
1288,120,RL,40.0,5664.0,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000.0,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1158.0,Unf,0,343.0,1501.0,GasA,Ex,Y,SBrkr,1659.0,0.0,0,1659.0,1,0,2,0,2,1,Ex,5,Typ,1,Ex,Attchd,2000.0,Fin,2,499.0,TA,TA,Y,212.0,59.0,0,0,0,0,Missing,Missing,0,10,2009,WD,Normal,278000
854,20,RL,102.0,17920.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1955.0,1974,Hip,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,306.0,Rec,1085,372.0,1763.0,GasA,TA,Y,SBrkr,1779.0,0.0,0,1779.0,1,0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1955.0,Unf,2,454.0,TA,TA,Y,0.0,295.0,0,0,312,0,Missing,Missing,0,7,2006,WD,Abnorml,170000
219,120,RL,43.0,3010.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005.0,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,0,1232.0,1248.0,GasA,Ex,Y,SBrkr,1248.0,0.0,0,1248.0,0,0,2,0,2,1,Gd,5,Typ,0,Missing,Attchd,2005.0,Fin,2,438.0,TA,TA,Y,108.0,0.0,0,0,0,0,Missing,Missing,0,3,2006,New,Partial,167240
641,60,FV,70.0,7050.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2001.0,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,738.0,Unf,0,319.0,1057.0,GasA,Ex,Y,SBrkr,1057.0,872.0,0,1929.0,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,Fin,2,650.0,TA,TA,Y,0.0,235.0,0,0,0,0,Missing,Missing,0,5,2007,WD,Normal,226000
1,20,RL,80.0,9600.0,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,1Story,6,8,1976.0,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,978.0,Unf,0,284.0,1262.0,GasA,Ex,Y,SBrkr,1262.0,0.0,0,1262.0,0,1,2,0,3,1,TA,6,Typ,1,TA,Attchd,1976.0,RFn,2,460.0,TA,TA,Y,298.0,0.0,0,0,0,0,Missing,Missing,0,5,2007,WD,Normal,181500
112,60,RL,77.0,9965.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007.0,2007,Gable,CompShg,VinylSd,VinylSd,Stone,220.0,Gd,TA,PConc,Ex,TA,Av,GLQ,984.0,Unf,0,280.0,1264.0,GasA,Ex,Y,SBrkr,1282.0,1414.0,0,2696.0,1,0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,2007.0,Fin,3,792.0,TA,TA,Y,120.0,184.0,0,0,168,0,Missing,Missing,0,10,2007,New,Partial,383970
698,20,RL,65.0,8450.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1965.0,2009,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,553.0,BLQ,117,224.0,894.0,GasA,Ex,Y,SBrkr,894.0,0.0,0,894.0,1,0,1,0,3,1,TA,5,Typ,1,Gd,Detchd,1973.0,Unf,1,336.0,TA,TA,Y,416.0,144.0,0,0,0,0,MnPrv,Missing,0,4,2010,WD,Normal,138500
1393,190,RM,60.0,10800.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905.0,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0,482.0,482.0,GasA,Ex,N,SBrkr,1221.0,691.0,0,1912.0,0,0,2,0,3,2,TA,7,Typ,1,TA,Detchd,2003.0,Unf,2,672.0,Gd,TA,Y,0.0,25.0,212,0,0,0,Missing,Missing,0,4,2008,WD,Normal,163000
951,20,RH,60.0,7800.0,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965.0,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,641.0,Unf,0,187.0,828.0,GasA,Gd,Y,SBrkr,965.0,0.0,0,965.0,1,0,1,0,3,1,TA,6,Typ,0,Missing,Detchd,1979.0,Unf,1,300.0,TA,TA,Y,421.0,0.0,0,0,0,0,MnPrv,Missing,0,7,2006,WD,Abnorml,119900
1283,90,RL,94.0,9400.0,Pave,Grvl,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971.0,1971,Mansard,CompShg,MetalSd,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0,912.0,912.0,GasA,TA,Y,SBrkr,912.0,912.0,0,1824.0,0,0,2,2,4,2,TA,8,Typ,0,Missing,Missing,2020.0,Missing,0,0.0,Missing,Missing,Y,128.0,0.0,0,0,0,0,Missing,Missing,0,4,2010,WD,Normal,139000
1318,20,RL,70.0,14781.0,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001.0,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0,1753.0,1753.0,GasA,Ex,Y,SBrkr,1787.0,0.0,0,1787.0,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,RFn,3,748.0,TA,TA,Y,198.0,150.0,0,0,0,0,Missing,Missing,0,8,2006,WD,Normal,275000
441,90,RL,92.0,12108.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,4,1955.0,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,TA,TA,CBlock,TA,TA,No,ALQ,133.0,Unf,0,1307.0,1440.0,GasA,TA,N,FuseF,1440.0,0.0,0,1440.0,0,0,2,0,4,2,Fa,8,Typ,0,Missing,Missing,2020.0,Missing,0,0.0,Missing,Missing,Y,0.0,0.0,0,0,0,0,Missing,Missing,0,9,2008,WD,Normal,118000
1136,50,RL,80.0,9600.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950.0,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,280.0,Unf,0,752.0,1032.0,GasA,TA,Y,FuseA,1032.0,220.0,0,1252.0,0,0,1,0,3,1,TA,6,Typ,0,Missing,Attchd,1950.0,Unf,1,288.0,TA,TA,Y,0.0,0.0,96,0,0,0,Missing,Missing,0,4,2008,WD,Abnorml,119000
1256,20,RL,91.0,14303.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994.0,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314.0,Unf,0,672.0,1986.0,GasA,Ex,Y,SBrkr,1987.0,0.0,0,1987.0,1,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2,691.0,TA,TA,Y,262.0,36.0,0,0,0,0,Missing,Missing,0,8,2008,WD,Normal,301500
663,85,RL,90.0,10012.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972.0,1972,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,920.0,Rec,180,38.0,1138.0,GasA,TA,Y,SBrkr,1181.0,0.0,0,1181.0,1,0,2,0,3,1,TA,6,Typ,0,Missing,Detchd,1974.0,RFn,2,588.0,TA,TA,Y,0.0,0.0,180,0,0,0,MnPrv,Missing,0,4,2008,WD,Normal,137500
1433,60,RL,93.0,10261.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000.0,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,318.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,936.0,936.0,GasA,Ex,Y,SBrkr,962.0,830.0,0,1792.0,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,2000.0,Fin,2,451.0,TA,TA,Y,0.0,0.0,0,0,0,0,Missing,Missing,0,5,2008,WD,Normal,186500
1257,30,RL,56.0,4060.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922.0,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0,864.0,864.0,GasA,Ex,Y,SBrkr,864.0,0.0,0,864.0,0,0,1,0,2,1,TA,4,Typ,0,Missing,Missing,2020.0,Missing,0,0.0,Missing,Missing,Y,0.0,96.0,0,0,0,0,Missing,Missing,0,7,2009,WD,Normal,99900
1296,20,RL,80.0,8700.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1963.0,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,776.0,Unf,0,344.0,1120.0,GasA,Gd,Y,SBrkr,1128.0,0.0,0,1128.0,1,0,2,0,3,1,TA,6,Typ,0,Missing,Attchd,1963.0,RFn,2,525.0,TA,TA,Y,192.0,20.0,123,0,0,0,MnPrv,Missing,0,12,2008,WD,Normal,155000
317,60,FV,75.0,9000.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006.0,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0,1088.0,1088.0,GasA,Ex,Y,SBrkr,1088.0,871.0,0,1959.0,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,3,1025.0,TA,TA,Y,208.0,46.0,0,0,0,0,Missing,Missing,0,12,2007,WD,Normal,270000
648,60,RL,70.0,7700.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966.0,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,756.0,756.0,GasA,TA,Y,SBrkr,1051.0,788.0,0,1839.0,0,0,1,1,4,1,TA,7,Typ,1,TA,Attchd,1966.0,Unf,2,442.0,TA,TA,Y,0.0,124.0,216,0,0,0,Missing,Missing,0,6,2010,WD,Normal,155000
709,20,RL,70.0,7162.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966.0,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0,876.0,876.0,GasA,TA,Y,SBrkr,904.0,0.0,0,904.0,0,0,1,0,3,1,TA,6,Typ,0,Missing,Attchd,1966.0,Unf,1,408.0,TA,TA,Y,0.0,0.0,0,0,0,0,MnPrv,Missing,0,12,2008,WD,Abnorml,109900
1282,20,RL,61.0,8800.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977.0,2008,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Mn,LwQ,532.0,Rec,144,364.0,1040.0,GasA,TA,Y,SBrkr,1040.0,0.0,0,1040.0,0,0,2,0,3,1,Gd,5,Typ,0,Missing,Detchd,1977.0,Unf,2,484.0,TA,TA,Y,0.0,0.0,0,0,288,0,Missing,Missing,0,9,2009,WD,Normal,150500
972,120,RL,55.0,7892.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979.0,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0,918.0,918.0,GasA,TA,Y,SBrkr,918.0,0.0,0,918.0,0,0,2,0,2,1,TA,5,Typ,1,TA,Attchd,1979.0,Unf,1,264.0,TA,TA,Y,28.0,0.0,0,0,0,0,Missing,Missing,0,4,2010,WD,Normal,99500
627,80,RL,80.0,9600.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955.0,1972,Gable,CompShg,AsbShng,AsbShng,BrkFace,164.0,TA,TA,CBlock,TA,TA,Av,BLQ,674.0,LwQ,132,350.0,1156.0,GasA,Ex,Y,SBrkr,1520.0,0.0,0,1520.0,1,0,1,0,3,1,TA,7,Typ,2,Gd,Basment,1955.0,RFn,1,364.0,TA,TA,Y,0.0,0.0,189,0,0,0,Missing,Missing,0,3,2010,WD,Normal,153000
632,20,RL,85.0,11900.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1977.0,1977,Hip,CompShg,Plywood,Plywood,BrkFace,209.0,TA,Gd,CBlock,TA,TA,No,ALQ,822.0,Unf,0,564.0,1386.0,GasA,TA,Y,SBrkr,1411.0,0.0,0,1411.0,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1977.0,Fin,2,544.0,TA,TA,Y,192.0,0.0,0,0,0,0,Missing,Missing,0,4,2009,WD,Family,82500
1248,75,RM,60.0,9600.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917.0,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,319.0,Unf,0,416.0,735.0,OthW,Fa,N,SBrkr,1134.0,924.0,0,2058.0,0,0,1,1,3,1,TA,8,Typ,1,Gd,Detchd,1950.0,Unf,2,396.0,Fa,Fa,P,0.0,0.0,259,0,0,0,Missing,Missing,0,4,2008,WD,Normal,129500
1423,80,RL,70.0,19690.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1966.0,1966,Flat,Tar&Grv,Plywood,Plywood,None,0.0,Gd,Gd,CBlock,Gd,TA,Av,Unf,0.0,Unf,0,697.0,697.0,GasA,TA,Y,SBrkr,1575.0,626.0,0,2201.0,0,0,2,0,4,1,Gd,8,Typ,1,Gd,Attchd,1966.0,Unf,2,432.0,Gd,Gd,Y,586.0,236.0,0,0,0,738,GdPrv,Missing,0,8,2006,WD,Alloca,274970
1254,60,RL,60.0,6931.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003.0,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,746.0,746.0,GasA,Ex,Y,SBrkr,760.0,896.0,0,1656.0,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2,397.0,TA,TA,Y,178.0,128.0,0,0,0,0,Missing,Missing,0,7,2008,WD,Normal,165400
1348,20,RL,70.0,16196.0,Pave,Grvl,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998.0,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1443.0,Unf,0,39.0,1482.0,GasA,Ex,Y,SBrkr,1494.0,0.0,0,1494.0,1,0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,1998.0,RFn,2,514.0,TA,TA,Y,402.0,25.0,0,0,0,0,Missing,Missing,0,8,2007,WD,Normal,215000
795,60,RL,70.0,8400.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980.0,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0,650.0,650.0,GasA,TA,Y,SBrkr,888.0,676.0,0,1564.0,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1980.0,Unf,2,476.0,TA,TA,Y,0.0,50.0,0,0,204,0,MnPrv,Missing,0,4,2010,WD,Normal,171000
645,20,RL,70.0,10530.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1971.0,1971,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,282.0,LwQ,35,664.0,981.0,GasA,TA,Y,SBrkr,981.0,0.0,0,981.0,1,0,1,1,3,1,TA,5,Typ,0,Missing,Detchd,1979.0,Unf,2,576.0,TA,TA,Y,0.0,295.0,40,0,0,0,Missing,Missing,0,3,2007,WD,Normal,143250
1012,70,RL,55.0,10592.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1923.0,1996,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,TA,Fa,No,Unf,0.0,Unf,0,602.0,602.0,GasA,TA,Y,SBrkr,900.0,602.0,0,1502.0,0,0,1,1,3,1,Gd,7,Typ,2,TA,Detchd,1923.0,Unf,1,180.0,TA,TA,Y,96.0,0.0,112,0,53,0,Missing,Missing,0,8,2007,WD,Normal,165000
556,20,RL,69.0,14850.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957.0,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,895.0,Unf,0,197.0,1092.0,GasA,TA,Y,FuseA,1092.0,0.0,0,1092.0,1,0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1957.0,Fin,1,299.0,TA,TA,Y,268.0,0.0,0,0,122,0,MnWw,Missing,0,5,2006,WD,Normal,141000
681,50,RH,55.0,4500.0,Pave,Pave,IR2,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1932.0,2000,Gable,CompShg,VinylSd,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,182.0,Unf,0,611.0,793.0,GasA,Ex,Y,SBrkr,848.0,672.0,0,1520.0,0,0,1,0,3,1,TA,6,Typ,0,Missing,Detchd,1968.0,Unf,1,281.0,TA,TA,Y,0.0,0.0,56,0,0,0,Missing,Missing,0,7,2009,WD,Abnorml,159434
577,80,RL,96.0,11777.0,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1966.0,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,97.0,TA,TA,CBlock,TA,TA,Av,LwQ,328.0,ALQ,551,285.0,1164.0,GasA,Ex,Y,SBrkr,1320.0,0.0,0,1320.0,1,0,1,0,3,1,TA,6,Typ,2,Fa,Attchd,1966.0,RFn,2,564.0,TA,TA,Y,160.0,68.0,240,0,0,0,Missing,Missing,0,5,2006,WD,Abnorml,164500
1109,20,RL,107.0,11362.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004.0,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1039.0,Unf,0,797.0,1836.0,GasA,Ex,Y,SBrkr,1836.0,0.0,0,1836.0,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,3,862.0,TA,TA,Y,125.0,185.0,0,0,0,0,Missing,Missing,0,3,2009,WD,Normal,280000
1266,190,RM,60.0,10120.0,Pave,Grvl,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910.0,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,925.0,925.0,GasA,TA,N,FuseF,964.0,925.0,0,1889.0,0,0,1,1,4,2,TA,9,Typ,1,Gd,Detchd,1960.0,Unf,1,308.0,TA,TA,N,0.0,0.0,264,0,0,0,MnPrv,Missing,0,1,2007,WD,Normal,122000
1183,30,RL,60.0,10800.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920.0,1950,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,821.0,Unf,0,299.0,1120.0,GasA,Ex,Y,SBrkr,1130.0,0.0,0,1130.0,1,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1970.0,Unf,2,720.0,TA,TA,Y,229.0,0.0,0,0,0,0,Missing,Missing,0,6,2006,WD,Normal,120000
524,60,RL,95.0,11787.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996.0,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,594.0,Gd,TA,PConc,Gd,TA,No,GLQ,719.0,Unf,0,660.0,1379.0,GasA,Ex,Y,SBrkr,1383.0,1015.0,0,2398.0,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1996.0,Fin,3,834.0,TA,TA,Y,239.0,60.0,0,0,0,0,Missing,Missing,0,8,2007,WD,Normal,315750
1059,50,RL,70.0,11275.0,Pave,Pave,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1932.0,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,480.0,TA,TA,CBlock,TA,TA,Mn,Rec,297.0,LwQ,557,0.0,854.0,GasA,TA,Y,SBrkr,1096.0,895.0,0,1991.0,0,0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1977.0,Unf,2,432.0,TA,Fa,Y,0.0,0.0,19,0,0,0,Missing,Missing,0,3,2007,WD,Normal,220000
540,20,RL,85.0,14601.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2006.0,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,584.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1260.0,Unf,0,578.0,1838.0,GasA,Ex,Y,SBrkr,1838.0,0.0,0,1838.0,1,0,2,0,2,1,Ex,8,Typ,1,Gd,Attchd,2006.0,Fin,3,765.0,TA,TA,Y,270.0,68.0,0,0,0,0,Missing,Missing,0,3,2009,WD,Normal,315000
1194,60,RL,80.0,9364.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969.0,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371.0,Unf,0,292.0,663.0,GasA,TA,Y,SBrkr,663.0,689.0,0,1352.0,0,0,1,1,4,1,TA,7,Typ,0,Missing,Attchd,1969.0,Fin,1,299.0,TA,TA,Y,379.0,36.0,0,0,0,0,MnPrv,Missing,0,3,2010,WD,Normal,158000
748,20,RL,59.0,10593.0,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996.0,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,Gd,TA,PConc,Gd,TA,No,GLQ,919.0,Unf,0,801.0,1720.0,GasA,Ex,Y,SBrkr,1720.0,0.0,0,1720.0,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1996.0,Fin,2,527.0,TA,TA,Y,240.0,56.0,154,0,0,0,Missing,Missing,0,3,2010,WD,Normal,260400
1351,60,RL,70.0,9247.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1962.0,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,318.0,TA,TA,CBlock,TA,TA,No,Rec,319.0,Unf,0,539.0,858.0,GasA,Ex,Y,SBrkr,858.0,858.0,0,1716.0,0,0,1,1,4,1,TA,8,Typ,1,Gd,Attchd,1962.0,Fin,2,490.0,TA,TA,Y,0.0,84.0,0,0,120,0,Missing,Missing,0,3,2008,WD,Normal,171000
484,20,RL,70.0,7758.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1962.0,2001,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,588.0,Unf,0,411.0,999.0,GasA,Gd,Y,SBrkr,999.0,0.0,0,999.0,1,0,1,0,3,1,Gd,6,Typ,0,Missing,Detchd,1963.0,Unf,1,264.0,TA,TA,Y,0.0,132.0,0,0,0,0,Missing,Missing,0,3,2007,WD,Normal,132500
