,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
648,60,3,2.8925075626521703,9.36747564715276,0,1,2,0,2,8,1,4,6,1.5650878569588351,1.4953594885511643,1966.0,1966,2,0,1,2,351.0,1,4,2,2,3,1,5,0.0,5,0,5.243615165131781,5.243615165131781,5,2,1,2,788.0,0,6.548557092978575,0,0,1,1,4,1,1,6,1,5,1966.0,1,2,3,2,0.0,124.0,216,0,0,0,4,2,0,1.5650878569588351,2010,5,3,155000
709,20,3,2.8925075626521703,9.199380413919188,1,1,2,0,3,3,1,4,5,1.4953594885511643,1.6265915283192642,1966.0,1966,2,0,2,0,41.0,1,4,5,2,3,1,5,0.0,5,0,5.44034006290048,5.44034006290048,5,2,1,2,0.0,0,5.483301924935375,0,0,1,0,3,1,1,6,0,5,1966.0,1,1,3,2,0.0,0.0,0,0,0,0,2,2,0,1.861209284309532,2008,5,1,109900
1282,20,3,2.7946735050806923,9.685468496670671,1,1,2,0,6,3,1,4,5,1.4953594885511643,1.6265915283192642,1977.0,2008,2,0,2,1,0.0,1,4,2,3,3,2,2,532.0,3,144,4.367928570844537,5.678820300027112,5,2,1,2,0.0,0,5.678820300027112,0,0,2,0,3,1,2,6,0,2,1977.0,1,2,3,2,0.0,0.0,0,0,288,0,4,2,0,1.7320508075688772,2009,5,3,150500
972,120,3,2.7232700931049787,9.425332885368027,0,1,2,0,3,3,1,3,5,1.5650878569588351,1.4953594885511643,1979.0,1979,2,0,3,1,0.0,1,4,2,3,3,1,5,0.0,5,0,5.504407325044178,5.504407325044178,5,2,1,2,0.0,0,5.504407325044178,0,0,2,0,2,1,1,6,1,5,1979.0,1,1,3,2,28.0,0.0,0,0,0,0,4,2,0,1.4142135623730951,2010,5,3,99500
627,80,3,2.990702258667686,9.898464527390097,0,1,2,0,2,3,1,4,4,1.5650878569588351,1.5650878569588351,1955.0,1972,2,0,4,2,164.0,1,4,2,2,3,3,1,674.0,2,132,4.325309237499673,5.830951894845301,5,4,1,2,0.0,0,6.243973094112433,1,0,1,0,3,1,1,6,2,4,1955.0,2,1,3,2,0.0,0.0,189,0,0,0,4,2,0,1.3160927019021114,2010,5,3,153000
632,20,3,3.036362955906293,10.444477009405498,0,1,2,0,4,3,1,4,5,1.6265915283192642,1.4953594885511643,1977.0,1977,4,0,3,2,209.0,1,3,2,2,3,1,4,822.0,5,0,4.873263793393499,6.101557178294733,5,2,1,2,0.0,0,6.128890601079447,0,0,2,0,3,1,1,6,1,5,1977.0,3,2,3,2,192.0,0.0,0,0,0,0,4,2,0,1.4142135623730951,2009,5,2,82500
1248,75,1,2.7831636674834628,9.898464527390097,0,1,2,0,1,3,1,4,3,1.5650878569588351,1.4953594885511643,1917.0,1950,2,0,4,1,0.0,1,4,1,3,3,1,3,319.0,5,0,4.516204158361312,5.206812844725648,3,1,0,2,924.0,0,6.735369329145953,0,0,1,1,3,1,1,6,1,2,1950.0,1,2,1,1,0.0,0.0,259,0,0,0,4,2,0,1.4142135623730951,2008,5,3,129500
1423,80,3,2.8925075626521703,11.845720746328606,1,1,4,0,0,3,1,4,4,1.5650878569588351,1.6265915283192642,1966.0,1966,3,1,3,1,0.0,2,3,2,3,3,3,5,0.0,5,0,5.138170880770705,5.138170880770705,5,2,1,2,626.0,0,6.849437933144588,0,0,2,0,4,1,2,6,1,5,1966.0,1,2,4,2,586.0,236.0,0,0,0,738,3,2,0,1.6817847662528045,2006,5,4,274970
1254,60,3,2.7831636674834628,9.124286273457226,0,1,2,0,0,3,1,4,6,1.6265915283192642,1.4953594885511643,2003.0,2004,2,0,5,4,92.0,2,4,5,3,3,1,5,0.0,5,0,5.226184076360113,5.226184076360113,5,4,1,2,896.0,0,6.379184900910148,0,0,2,1,3,1,2,6,1,6,2003.0,3,2,3,2,178.0,128.0,0,0,0,0,4,2,0,1.6265915283192642,2008,5,3,165400
1348,20,3,2.8925075626521703,11.2811125337885,2,2,2,0,3,3,1,4,5,1.6265915283192642,1.4953594885511643,1998.0,1998,2,0,5,1,0.0,2,4,5,3,3,4,6,1443.0,5,0,2.49899979991996,6.204578954288517,5,4,1,2,0.0,0,6.217097393478729,1,0,2,0,3,1,2,6,1,5,1998.0,2,2,3,2,402.0,25.0,0,0,0,0,4,2,0,1.6817847662528045,2007,5,3,215000
795,60,3,2.8925075626521703,9.573478991463864,0,1,2,0,3,3,1,4,6,1.5650878569588351,1.5650878569588351,1980.0,1981,2,0,2,2,130.0,1,4,2,3,3,1,5,0.0,5,0,5.0492672735754445,5.0492672735754445,5,2,1,2,676.0,0,6.288672355911063,0,0,2,1,3,1,1,6,1,5,1980.0,1,2,3,2,0.0,50.0,0,0,204,0,2,2,0,1.4142135623730951,2010,5,3,171000
645,20,3,2.8925075626521703,10.129945705678784,1,1,0,0,2,3,1,4,5,1.5650878569588351,1.4953594885511643,1971.0,1971,4,0,3,1,0.0,1,4,2,2,3,1,4,282.0,2,35,5.076238765070059,5.596507839715764,5,2,1,2,0.0,0,5.596507839715764,1,0,1,1,3,1,1,6,0,2,1979.0,1,2,3,2,0.0,295.0,40,0,0,0,4,2,0,1.3160927019021114,2007,5,3,143250
1012,70,3,2.7232700931049787,10.144821338988676,0,1,2,0,3,3,1,4,6,1.5650878569588351,1.6265915283192642,1923.0,1996,4,0,0,1,0.0,1,3,5,2,2,1,5,0.0,5,0,4.953352400142756,4.953352400142756,5,2,1,2,602.0,0,6.225399585568786,0,0,1,1,3,1,2,6,2,2,1923.0,1,1,3,2,96.0,0.0,112,0,53,0,4,2,0,1.6817847662528045,2007,5,3,165000
556,20,3,2.8821172772807144,11.039048872072268,1,1,2,0,2,3,1,4,5,1.4953594885511643,1.4953594885511643,1957.0,1957,2,0,0,1,0.0,1,4,2,2,3,1,3,895.0,5,0,3.746424962547629,5.748512851164204,5,2,1,1,0.0,0,5.748512851164204,1,0,1,0,2,1,1,6,1,5,1957.0,3,1,3,2,268.0,0.0,0,0,122,0,0,2,0,1.4953594885511643,2006,5,3,141000
681,50,2,2.7232700931049787,8.190360187439866,3,0,2,0,3,3,1,4,2,1.4953594885511643,1.4953594885511643,1932.0,2000,2,0,5,1,0.0,1,4,1,2,3,1,3,182.0,5,0,4.971760251661377,5.30662793118191,5,4,1,2,672.0,0,6.243973094112433,0,0,1,0,3,1,1,6,0,2,1968.0,1,1,3,2,0.0,0.0,56,0,0,0,4,2,0,1.6265915283192642,2009,5,1,159434
577,80,3,3.1301757139176707,10.417384508599076,1,1,2,0,3,3,1,4,4,1.4953594885511643,1.5650878569588351,1966.0,1966,2,0,5,2,97.0,1,4,2,2,3,3,2,328.0,6,551,4.108758936710695,5.841010186603,5,4,1,2,0.0,0,6.027586581709134,1,0,1,0,3,1,1,6,2,5,1966.0,2,2,3,2,160.0,68.0,240,0,0,0,4,2,0,1.4953594885511643,2006,5,1,164500
1109,20,3,3.216224494652076,10.324374073037069,1,1,2,0,8,3,1,4,5,1.6817847662528045,1.4953594885511643,2004.0,2005,2,0,1,4,42.0,2,4,5,4,3,2,6,1039.0,5,0,5.31330405679931,6.545884203069894,5,4,1,2,0.0,0,6.545884203069894,1,0,2,0,3,1,2,6,1,5,2004.0,3,3,3,2,125.0,185.0,0,0,0,0,4,2,0,1.3160927019021114,2009,5,3,280000
1266,190,1,2.7831636674834628,10.029865402885523,1,0,2,0,1,2,1,0,3,1.6265915283192642,1.4142135623730951,1910.0,1950,4,0,0,1,0.0,0,4,2,2,3,1,5,0.0,5,0,5.51487080537704,5.51487080537704,5,2,0,0,925.0,0,6.592617082767662,0,0,1,1,4,2,1,6,1,2,1960.0,1,1,3,0,0.0,0.0,264,0,0,0,2,2,0,1.0,2007,5,3,122000
1183,30,3,2.7831636674834628,10.194263092543766,0,1,2,0,1,3,1,4,5,1.4953594885511643,1.5650878569588351,1920.0,1950,4,0,4,1,0.0,1,4,1,2,3,1,3,821.0,5,0,4.158316967235662,5.785015125304342,5,4,1,2,0.0,0,5.797887546339616,1,0,1,0,2,1,1,6,1,2,1970.0,1,2,3,2,229.0,0.0,0,0,0,0,4,2,0,1.5650878569588351,2006,5,3,120000
524,60,3,3.1219865470562165,10.419596921186539,1,1,2,0,3,3,1,4,6,1.6265915283192642,1.4953594885511643,1996.0,1997,2,0,5,2,594.0,2,4,5,3,3,1,6,719.0,5,0,5.068579682711913,6.093841153164398,5,4,1,2,1015.0,0,6.9978139443686285,1,0,2,1,3,1,2,6,1,5,1996.0,3,3,3,2,239.0,60.0,0,0,0,0,4,2,0,1.6817847662528045,2007,5,3,315750
1059,50,3,2.8925075626521703,10.304552392025576,1,3,0,1,3,3,1,4,2,1.5650878569588351,1.6265915283192642,1932.0,1950,2,0,1,2,480.0,1,4,2,2,3,2,3,297.0,2,557,0.0,5.405857933760376,5,2,1,2,895.0,0,6.679865268102344,0,0,1,1,3,1,1,6,1,2,1977.0,1,2,3,2,0.0,0.0,19,0,0,0,4,2,0,1.3160927019021114,2007,5,3,220000
540,20,3,3.036362955906293,10.992479247194419,0,1,2,0,3,3,1,4,5,1.7320508075688772,1.4953594885511643,2006.0,2006,4,0,5,2,584.0,3,4,5,4,3,3,6,1260.0,5,0,4.903223429541018,6.547663705475411,5,4,1,2,0.0,0,6.547663705475411,1,0,2,0,2,1,3,6,1,5,2006.0,3,3,3,2,270.0,68.0,0,0,0,0,4,2,0,1.3160927019021114,2009,5,3,315000
1194,60,3,2.990702258667686,9.837062569690204,0,1,0,0,3,3,1,4,6,1.5650878569588351,1.6265915283192642,1969.0,1969,2,0,2,4,143.0,1,4,2,2,3,1,4,371.0,5,0,4.1337634184844205,5.07432754165515,5,2,1,2,689.0,0,6.063794191758161,0,0,1,1,4,1,1,6,0,5,1969.0,3,1,3,2,379.0,36.0,0,0,0,0,2,2,0,1.3160927019021114,2010,5,3,158000
748,20,3,2.7714797491592824,10.145062838642254,1,1,2,0,3,3,1,4,5,1.6265915283192642,1.4953594885511643,1996.0,1996,4,0,5,2,338.0,2,4,5,3,3,1,6,919.0,5,0,5.319953007311248,6.439945651944589,5,4,1,2,0.0,0,6.439945651944589,1,0,2,0,3,1,2,6,1,5,1996.0,3,2,3,2,240.0,56.0,154,0,0,0,4,2,0,1.3160927019021114,2010,5,3,260400
1351,60,3,2.8925075626521703,9.806186822613569,1,1,2,0,2,3,1,4,6,1.5650878569588351,1.5650878569588351,1962.0,1962,2,0,2,2,318.0,1,4,2,2,3,1,3,319.0,5,0,4.8183399630993256,5.41217146808931,5,4,1,2,858.0,0,6.436194527824652,0,0,1,1,4,1,1,6,1,5,1962.0,3,2,3,2,0.0,84.0,0,0,120,0,4,2,0,1.3160927019021114,2008,5,3,171000
484,20,3,2.8925075626521703,9.385067927298131,1,1,0,0,3,3,1,4,5,1.4953594885511643,1.6265915283192642,1962.0,2001,2,0,2,1,0.0,1,3,2,2,3,1,4,588.0,5,0,4.5025659351085565,5.62201031660384,5,3,1,2,0.0,0,5.62201031660384,1,0,1,0,3,1,2,6,0,2,1963.0,1,1,3,2,0.0,132.0,0,0,0,0,4,2,0,1.3160927019021114,2007,5,3,132500
95,60,3,2.8925075626521703,9.940724319686169,3,1,0,0,5,3,1,4,6,1.5650878569588351,1.6817847662528045,1993.0,1993,2,0,5,2,68.0,3,3,5,3,4,1,4,310.0,5,0,4.385818053681661,5.106544820130338,5,3,1,2,790.0,0,6.191978682133846,0,0,2,1,3,1,1,6,1,6,1993.0,3,2,3,2,232.0,63.0,0,0,0,0,4,1,480,1.4142135623730951,2009,5,3,185000
1020,20,3,2.7831636674834628,9.154741940655672,0,1,2,0,0,3,1,4,5,1.4142135623730951,1.4953594885511643,2005.0,2005,2,0,5,1,0.0,1,4,5,3,3,1,6,1024.0,5,0,3.223709043943017,5.800448258540023,5,4,1,2,0.0,0,5.800448258540023,1,0,1,1,2,1,2,6,0,5,2005.0,3,2,3,2,252.0,64.0,0,0,0,0,4,2,0,1.5650878569588351,2008,5,3,176000
563,50,3,2.8502631457463714,12.148271481984587,0,1,2,0,0,3,1,4,2,1.5650878569588351,1.6265915283192642,1918.0,1950,2,0,0,1,0.0,1,4,1,3,3,2,5,0.0,5,0,5.839760269052148,5.839760269052148,5,4,1,2,511.0,0,6.396444324779197,0,0,2,0,4,1,1,6,1,2,1955.0,3,2,3,0,72.0,36.0,0,0,144,0,4,2,0,1.6265915283192642,2008,5,3,185000
1264,120,2,2.414746363492448,7.982361805881766,0,1,2,0,2,3,1,3,5,1.5650878569588351,1.4953594885511643,1998.0,1999,2,0,1,1,0.0,2,4,5,3,3,1,6,266.0,5,0,5.809397559127795,6.122360655825497,5,4,1,2,0.0,0,6.046900032247929,1,0,2,0,2,1,2,6,0,5,1998.0,3,2,3,2,144.0,68.0,0,0,0,0,4,2,0,1.6817847662528045,2008,2,1,181000
742,20,3,2.8394189546454753,9.58769523921156,0,1,2,0,3,3,1,4,5,1.6265915283192642,1.4953594885511643,2000.0,2001,2,0,5,2,108.0,1,4,5,3,3,1,5,0.0,5,0,6.060420777470819,6.060420777470819,5,4,1,2,0.0,0,6.060420777470819,0,0,2,0,3,1,1,6,0,5,2000.0,1,2,3,2,120.0,55.0,0,0,0,0,3,2,0,1.861209284309532,2007,5,3,179000
863,20,3,2.8925075626521703,9.436959256031574,0,1,2,0,2,3,1,4,5,1.4953594885511643,1.4953594885511643,1959.0,1959,4,0,4,1,0.0,1,4,2,2,3,1,1,1148.0,5,0,0.0,5.820833273681699,5,2,1,2,0.0,0,5.820833273681699,1,0,1,0,3,1,1,6,0,5,1959.0,1,1,3,2,0.0,0.0,0,0,0,0,3,2,0,1.6265915283192642,2009,5,3,132500
891,60,3,2.8925075626521703,10.283695833697145,0,1,2,0,3,3,1,4,6,1.5650878569588351,1.4953594885511643,1978.0,1978,4,0,2,2,92.0,1,4,2,2,3,1,2,226.0,3,500,3.722418568619064,5.504407325044178,5,3,1,2,765.0,0,6.405029273937785,0,0,2,1,3,1,1,6,1,5,1978.0,2,2,3,2,243.0,0.0,0,0,0,0,4,2,0,1.6265915283192642,2009,5,3,172500
1038,160,1,2.140700819825134,6.257275765059424,0,1,2,0,3,3,1,2,6,1.4142135623730951,1.5650878569588351,1970.0,2008,2,0,4,1,0.0,1,4,2,2,3,1,5,0.0,5,0,4.833901116075917,4.833901116075917,5,2,1,2,546.0,0,6.054799748959497,0,0,1,1,3,1,1,6,1,0,2020.0,0,0,0,2,0.0,0.0,0,0,0,0,4,2,0,1.4953594885511643,2009,5,3,97000
206,20,3,2.514875742457269,10.813491573030424,1,1,4,0,3,1,1,4,5,1.4953594885511643,1.4953594885511643,1962.0,1962,2,0,2,1,0.0,1,3,2,2,3,1,5,0.0,5,0,5.810671217682169,5.810671217682169,5,2,1,2,0.0,0,6.417359269980137,0,0,1,1,3,1,1,2,1,5,1962.0,2,1,3,2,0.0,30.0,0,0,0,0,4,2,0,1.3160927019021114,2007,5,3,143900
392,20,3,2.8925075626521703,9.556050439381323,1,1,2,0,2,3,1,4,5,1.4953594885511643,1.6265915283192642,1959.0,1959,2,0,1,1,0.0,1,4,0,0,1,0,0,0.0,0,0,0.0,0.0,5,2,1,2,0.0,0,5.449633015167168,0,0,1,0,3,1,1,6,0,5,1959.0,2,1,3,2,0.0,0.0,0,0,0,0,2,1,1200,1.6265915283192642,2007,5,3,106500
794,60,3,2.8925075626521703,10.20180866317341,1,1,0,0,5,3,1,4,6,1.6265915283192642,1.4953594885511643,1994.0,1996,2,0,1,1,0.0,2,4,5,3,3,1,5,0.0,5,0,5.1655880594565415,5.1655880594565415,5,4,1,2,809.0,0,6.597848134050981,0,0,2,1,3,1,2,6,1,5,1994.0,3,2,3,2,143.0,46.0,0,0,0,0,4,1,500,1.7782856913330884,2008,5,3,194500
870,20,3,2.7831636674834628,9.013345660741077,0,1,2,0,2,8,1,4,5,1.4953594885511643,1.4953594885511643,1962.0,1962,4,0,1,1,0.0,1,4,2,2,3,1,5,0.0,5,0,5.468070957842445,5.468070957842445,5,3,0,2,0.0,0,5.468070957842445,0,0,1,0,2,1,1,6,0,2,1962.0,1,1,3,2,0.0,0.0,0,0,0,0,4,2,0,1.6817847662528045,2009,5,3,109500
397,60,3,2.8821172772807144,9.333841652824416,0,1,2,0,2,8,1,4,6,1.4953594885511643,1.4953594885511643,1962.0,1962,2,0,5,2,288.0,1,4,2,2,3,1,4,540.0,5,0,4.242640687119285,5.4216141507857225,5,2,1,2,936.0,0,6.524385028491192,0,0,2,0,4,1,1,6,1,5,1962.0,2,1,3,2,0.0,168.0,0,0,0,0,4,2,0,1.6265915283192642,2007,5,3,169500
766,60,3,2.990702258667686,10.103628061246118,0,1,2,0,4,3,1,4,6,1.6265915283192642,1.4953594885511643,1988.0,1988,2,0,2,2,42.0,1,4,2,3,3,1,6,394.0,5,0,4.920101624966704,5.595087130688852,5,2,1,2,734.0,0,6.434322031107862,0,0,2,1,3,1,1,6,1,5,1988.0,1,2,3,2,228.0,66.0,156,0,0,0,2,1,500,1.3160927019021114,2010,5,3,196500
1341,20,3,2.8502631457463714,10.817837122086836,0,1,2,0,3,1,1,4,5,1.5650878569588351,1.4953594885511643,2003.0,2004,2,0,5,1,0.0,1,4,5,3,3,1,6,814.0,5,0,4.161790480069846,5.777248480029226,5,4,1,2,0.0,0,5.777248480029226,1,0,1,0,3,1,2,6,0,2,2004.0,1,2,3,2,0.0,78.0,0,0,0,0,4,2,0,1.6265915283192642,2008,5,3,155000
1241,20,3,3.018343916786157,9.96203292506103,0,1,2,0,7,3,1,4,5,1.6265915283192642,1.5650878569588351,2007.0,2007,4,0,5,4,0.0,2,4,5,3,3,3,5,0.0,5,0,6.410725387972878,6.410725387972878,5,4,1,2,0.0,0,6.410725387972878,0,0,2,0,3,1,2,6,0,5,2007.0,2,3,3,2,0.0,56.0,0,0,0,0,4,2,0,1.5650878569588351,2007,7,5,248328
1028,50,3,2.981308437582398,9.870506572613179,0,1,2,0,2,0,1,4,2,1.4953594885511643,1.4953594885511643,1941.0,1950,2,0,4,1,0.0,1,4,2,2,3,1,3,368.0,1,41,4.352849641326932,5.2642948245705234,5,2,1,2,408.0,0,6.090525428893636,1,0,1,0,3,1,1,6,1,5,1941.0,1,1,3,2,0.0,0.0,0,0,0,0,4,2,0,1.4142135623730951,2007,5,3,105000
642,80,3,2.942838765545948,10.850276494172855,0,1,2,0,2,3,1,4,4,1.6817847662528045,1.6265915283192642,1972.0,1995,2,0,3,1,0.0,2,4,2,3,3,4,6,1410.0,5,0,4.825028497325171,6.646909056095171,5,3,1,2,704.0,0,7.211102550927977,1,0,2,1,4,1,3,6,3,5,1972.0,3,2,3,2,269.0,111.0,0,0,0,0,2,2,0,1.6265915283192642,2009,5,3,345000
612,60,3,2.8925075626521703,10.441182883179472,0,1,2,0,6,3,1,4,6,1.6817847662528045,1.4953594885511643,2001.0,2001,2,0,5,2,108.0,2,4,5,3,3,3,6,990.0,5,0,4.192660253347509,6.003465665763402,5,4,1,2,573.0,0,6.577735172534692,1,0,2,1,3,1,3,6,1,6,2001.0,2,2,3,2,160.0,122.0,0,0,0,0,4,2,0,1.8211534806270449,2009,5,3,261500
960,20,3,2.6591540008055192,9.21379943345849,1,1,2,0,3,3,1,4,5,1.4953594885511643,1.6265915283192642,1958.0,2008,2,0,0,1,0.0,1,3,2,2,3,4,1,696.0,5,0,3.5676182531207012,5.41217146808931,5,3,1,2,0.0,0,5.41217146808931,1,0,1,0,2,1,1,6,0,0,2020.0,0,0,0,2,117.0,0.0,0,0,0,0,4,2,0,1.1892014127135908,2010,5,3,116500
725,20,3,2.7831636674834628,9.133816288934216,0,1,2,0,2,3,1,4,5,1.4142135623730951,1.5650878569588351,1970.0,1970,2,0,2,1,0.0,1,4,2,2,3,1,4,375.0,1,239,3.9763551149262315,5.4216141507857225,5,2,1,2,0.0,0,5.4216141507857225,0,0,1,0,3,1,2,6,0,2,1989.0,1,2,3,2,96.0,0.0,0,0,0,0,4,1,500,1.8211534806270449,2009,5,3,120500
683,20,3,3.0800649343804425,10.298378513144678,1,1,0,0,6,3,1,4,5,1.7320508075688772,1.4953594885511643,2002.0,2002,4,0,5,4,215.0,2,4,5,3,3,3,6,1059.0,5,0,4.879733599285928,6.3500944874859915,5,4,1,2,0.0,0,6.390712010410107,1,0,2,0,3,1,2,6,1,5,2002.0,3,3,3,2,257.0,45.0,0,0,0,0,4,2,0,1.6265915283192642,2007,5,3,285000
98,30,3,3.036362955906293,10.152713922887813,0,1,0,0,0,3,1,4,5,1.4953594885511643,1.4953594885511643,1920.0,1950,2,0,0,1,0.0,1,4,1,2,3,1,4,108.0,5,0,4.325309237499673,4.626110677448174,5,1,0,2,0.0,0,5.375537182459071,0,0,1,0,2,1,1,6,0,4,1920.0,1,1,1,2,0.0,0.0,77,0,0,0,4,1,400,1.4953594885511643,2010,2,1,83000
804,20,3,2.942838765545948,9.740035934225297,0,1,2,0,2,3,1,4,5,1.4953594885511643,1.4953594885511643,1954.0,1954,2,0,0,1,0.0,1,4,2,2,3,1,2,812.0,5,0,3.3369896613564753,5.531193361291939,5,2,1,2,0.0,0,5.795317075018415,0,0,1,0,2,1,1,3,0,5,1954.0,1,1,3,2,0.0,0.0,0,0,0,0,1,2,0,1.5650878569588351,2006,5,2,118000
406,50,3,2.672339798753145,10.117899979738876,0,1,2,0,3,3,1,4,2,1.5650878569588351,1.4953594885511643,1936.0,1950,2,0,1,1,0.0,1,4,1,2,3,1,5,0.0,5,0,5.7113045795159625,5.7113045795159625,5,4,1,1,0.0,473,6.3627509773682025,0,0,1,0,3,1,1,0,0,2,1936.0,1,1,3,2,0.0,0.0,0,0,0,0,4,2,0,1.3160927019021114,2008,5,3,115000
502,20,3,2.8925075626521703,9.785708967673218,0,1,0,0,0,2,1,4,5,1.4953594885511643,1.6265915283192642,1965.0,1965,4,0,1,1,0.0,1,4,2,2,3,1,4,698.0,4,96,4.527018886640524,5.9027535947217045,5,4,1,2,0.0,0,5.9027535947217045,1,0,1,0,2,1,1,6,0,2,1965.0,1,2,1,2,0.0,0.0,184,0,0,0,3,1,400,1.4142135623730951,2007,5,3,140000
1071,60,3,2.9718344503016985,10.40031249530513,0,1,2,0,4,6,1,4,6,1.5650878569588351,1.5650878569588351,1968.0,1968,2,0,1,1,0.0,1,4,2,2,3,1,3,298.0,5,0,4.551076795660562,5.1925812463552266,5,4,1,2,727.0,0,6.280620988405525,0,0,1,1,4,1,1,6,0,5,1968.0,1,2,3,2,0.0,0.0,0,0,0,0,4,2,0,1.4953594885511643,2009,5,3,154000
1056,120,3,2.560742079944796,9.163852901481995,1,1,2,0,8,3,1,3,5,1.6265915283192642,1.4953594885511643,2005.0,2005,2,0,5,4,240.0,2,4,5,3,3,3,6,659.0,5,0,5.1528438749878696,6.07720330415233,5,4,1,2,0.0,0,6.07720330415233,1,0,2,0,2,1,2,6,1,5,2005.0,2,2,3,2,192.0,36.0,0,0,0,0,4,2,0,1.5650878569588351,2006,5,3,185850
929,60,3,2.8925075626521703,10.679133860009435,1,1,0,0,5,3,1,4,6,1.6265915283192642,1.4953594885511643,1997.0,1997,2,0,2,2,285.0,1,4,5,3,3,1,5,0.0,5,0,5.5721001426751124,5.5721001426751124,5,3,1,2,1243.0,0,6.876510743102203,0,0,2,1,4,1,2,6,1,6,1997.0,3,2,3,2,0.0,0.0,0,0,0,0,4,2,0,1.8211534806270449,2006,5,3,222000
779,90,3,2.9718344503016985,10.129945705678784,0,1,2,0,3,3,1,1,1,1.5650878569588351,1.4953594885511643,1977.0,1977,2,0,3,2,90.0,1,4,2,3,3,4,6,975.0,5,0,0.0,5.5879334283794035,5,2,1,2,0.0,0,5.629031888344567,1,0,1,0,2,1,1,6,0,5,1977.0,1,2,3,2,0.0,0.0,0,0,0,0,4,2,0,1.4953594885511643,2006,5,3,135000
200,20,1,2.990702258667686,9.614811490611762,0,1,0,0,0,3,1,4,5,1.4142135623730951,1.4953594885511643,2003.0,2004,2,0,5,1,0.0,1,4,5,3,3,1,5,0.0,5,0,5.7863027919389065,5.7863027919389065,5,4,1,2,0.0,0,5.7863027919389065,0,0,2,0,2,1,1,6,0,5,2003.0,2,2,3,2,132.0,64.0,0,0,0,0,4,2,0,1.3160927019021114,2010,5,3,140000
134,20,3,2.9718344503016985,10.08271788755393,1,1,2,0,3,3,1,4,5,1.4953594885511643,1.5650878569588351,1968.0,1993,2,0,3,1,0.0,1,4,2,2,3,1,3,570.0,5,0,5.463478745268439,6.18247523246151,5,3,1,2,0.0,0,6.440877269440863,0,0,2,1,3,1,1,3,1,5,1968.0,2,2,3,2,0.0,96.0,180,0,0,0,2,2,0,1.6265915283192642,2006,5,3,180000
1051,20,3,3.1857338244115754,10.28162924832441,1,1,0,0,6,3,1,4,5,1.6265915283192642,1.4953594885511643,2007.0,2007,2,0,5,1,0.0,2,4,5,3,3,3,5,0.0,5,0,6.023014195566868,6.023014195566868,5,4,1,2,0.0,0,6.023014195566868,0,0,2,0,3,1,2,6,1,5,2007.0,3,2,3,2,0.0,20.0,0,0,0,0,4,2,0,1.7782856913330884,2007,7,5,200141
40,20,3,3.027408132379908,9.646159857684301,0,1,2,0,2,3,1,4,5,1.5650878569588351,1.4953594885511643,1965.0,1965,2,0,0,2,101.0,1,4,2,2,3,1,3,643.0,5,0,4.592929348465965,5.743239503973347,5,4,1,2,0.0,0,6.032147213057718,0,0,2,0,3,1,1,6,1,5,1965.0,2,2,3,2,0.0,138.0,0,0,0,0,1,2,0,1.861209284309532,2006,5,1,160000
1017,120,3,2.8925075626521703,8.73210169432308,1,1,4,0,3,3,1,3,5,1.6817847662528045,1.4953594885511643,1984.0,1984,2,0,2,1,0.0,2,4,2,3,3,3,6,1036.0,5,0,3.6830286450148613,5.91003384085066,5,3,1,2,0.0,0,6.072742378859817,1,0,1,0,1,1,2,6,1,5,1984.0,2,2,3,2,63.0,0.0,0,0,0,0,4,2,0,1.6817847662528045,2009,2,1,187500
230,20,3,2.9230121450312176,9.674445720556813,0,1,2,0,2,3,1,4,5,1.5650878569588351,1.5650878569588351,1959.0,1959,4,0,1,2,220.0,1,4,2,2,3,1,5,0.0,5,0,5.878290567843683,5.878290567843683,5,2,1,2,0.0,0,5.878290567843683,1,0,1,0,3,1,1,6,0,5,1959.0,2,1,3,2,0.0,0.0,120,0,0,0,4,2,0,1.4142135623730951,2010,5,3,148000
378,20,3,3.0628091680677727,10.331635882085664,0,1,0,0,3,3,1,4,5,1.7320508075688772,1.1892014127135908,2010.0,2010,4,0,5,4,350.0,2,4,5,4,3,3,6,1445.0,5,0,4.5025659351085565,6.5636346638124206,5,4,1,2,0.0,0,6.5636346638124206,1,0,1,1,1,1,3,6,1,5,2010.0,3,3,3,2,113.0,0.0,0,0,0,0,4,2,0,1.5650878569588351,2010,7,5,394432
