,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SalePrice
1038,160,127539.625,2.1406951429280725,6.257279273047017,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,132820.6896551724,205302.8151815181,1.4142135623730951,1.565084580073287,1970.0,2008,171923.2621870883,180259.57544224765,193783.81451612906,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,4.833905552562632,4.833905552562632,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,546.0,0,6.054800208070183,0,0,1,1,3,1,141800.96090534976,183480.255506608,1,205639.79047619048,100295.28301886794,2020.0,100295.28301886794,0,100295.28301886794,186411.6782122905,0.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.4953487812212205,2009,173778.14185228606,97000
206,20,191219.46744791663,2.514866859365871,10.813491755214,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,223246.9014084507,179568.78741865512,182502.6222826087,137711.11111111112,181190.67801857585,186037.23464373464,178015.57407407407,1.4953487812212205,1.4953487812212205,1962.0,1962,171923.2621870883,180259.57544224765,159823.78523489932,157185.94086021505,0.0,146471.11202635913,165718.2474226804,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,5.810670015778582,5.810670015778582,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,0.0,0,6.417360872192557,0,0,1,1,3,1,141800.96090534976,139556.81818181818,1,205639.79047619048,202696.47478260868,1962.0,204562.85409252672,1,187301.235763098,186411.6782122905,0.0,30.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.3160740129524924,2007,173778.14185228606,143900
392,20,191219.46744791663,2.892507608519078,9.55605176077018,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,148104.59731543626,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.4953487812212205,1.626576561697786,1959.0,1959,171923.2621870883,180259.57544224765,151124.32413793102,157185.94086021505,0.0,146471.11202635913,184761.9463243874,107450.94444444444,104846.68,104846.68,104846.68,104846.68,0.0,104846.68,0,0.0,0.0,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,0.0,0,5.449631621480024,0,0,1,0,3,1,141800.96090534976,183480.255506608,0,142483.43254817987,202696.47478260868,1959.0,204562.85409252672,1,187301.235763098,186411.6782122905,0.0,0.0,0,0,0,0,149137.7358490566,161944.44444444447,1200,1.626576561697786,2007,173778.14185228606,106500
794,60,191219.46744791663,2.892507608519078,10.201808400968012,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,173068.19576719578,179568.78741865512,199134.64,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.626576561697786,1.4953487812212205,1994.0,1996,171923.2621870883,180259.57544224765,151124.32413793102,157185.94086021505,0.0,230358.9235474006,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,5.165590782113181,5.165590782113181,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,809.0,0,6.597847961218706,0,0,2,1,3,1,212431.68905472642,183480.255506608,1,205639.79047619048,202696.47478260868,1994.0,234427.02916666676,2,187301.235763098,186411.6782122905,143.0,46.0,0,0,0,0,187826.30495552733,161944.44444444447,500,1.7782794100389228,2008,173778.14185228606,194500
870,20,191219.46744791663,2.783157683713741,9.013344775740004,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,148104.59731543626,221020.83333333328,181190.67801857585,186037.23464373464,178015.57407407407,1.4953487812212205,1.4953487812212205,1962.0,1962,216729.317948718,180259.57544224765,151124.32413793102,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,5.468073954826517,5.468073954826517,182096.16666666663,155937.13664596275,107657.98630136986,186559.38169642852,0.0,0,5.468073954826517,0,0,1,0,2,1,141800.96090534976,183480.255506608,0,142483.43254817987,136812.6679245283,1962.0,143573.32425742573,1,187301.235763098,186411.6782122905,0.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.6817928305074292,2009,173778.14185228606,109500
397,60,191219.46744791663,2.882121417102006,9.333841977369127,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,148104.59731543626,221020.83333333328,181190.67801857585,186037.23464373464,205302.8151815181,1.4953487812212205,1.4953487812212205,1962.0,1962,171923.2621870883,180259.57544224765,212076.3323943662,201362.6993670886,288.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,161142.61744966442,540.0,184477.71495877503,0,4.242640687119285,5.421612021659068,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,936.0,0,6.524384515614138,0,0,2,0,4,1,141800.96090534976,183480.255506608,1,205639.79047619048,202696.47478260868,1962.0,204562.85409252672,1,187301.235763098,186411.6782122905,0.0,168.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.626576561697786,2007,173778.14185228606,169500
766,60,191219.46744791663,2.9906975624424414,10.103628027581092,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,189225.58823529413,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.626576561697786,1.4953487812212205,1988.0,1988,171923.2621870883,180259.57544224765,159823.78523489932,201362.6993670886,42.0,146471.11202635913,184761.9463243874,151961.42344497607,203013.7451923077,184416.5011441648,166000.2738654147,231865.73591549296,394.0,184477.71495877503,0,4.920105372227347,5.595082813059792,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,734.0,0,6.434320716980847,0,0,2,1,3,1,141800.96090534976,183480.255506608,1,205639.79047619048,202696.47478260868,1988.0,143573.32425742573,2,187301.235763098,186411.6782122905,228.0,66.0,156,0,0,0,149137.7358490566,161944.44444444447,500,1.3160740129524924,2010,173778.14185228606,196500
1341,20,191219.46744791663,2.8502698827717983,10.817838888455915,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,137711.11111111112,181190.67801857585,186037.23464373464,178015.57407407407,1.565084580073287,1.4953487812212205,2003.0,2004,171923.2621870883,180259.57544224765,212076.3323943662,157185.94086021505,0.0,146471.11202635913,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,166000.2738654147,231865.73591549296,814.0,184477.71495877503,0,4.161791450287819,5.777251815228177,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,5.777251815228177,1,0,1,0,3,1,212431.68905472642,183480.255506608,0,142483.43254817987,136812.6679245283,2004.0,143573.32425742573,2,187301.235763098,186411.6782122905,0.0,78.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.626576561697786,2008,173778.14185228606,155000
1241,20,191219.46744791663,3.018349479292333,9.962034337990648,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,221914.11111111112,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.626576561697786,1.565084580073287,2007.0,2007,216729.317948718,180259.57544224765,212076.3323943662,260926.1555555556,0.0,230358.9235474006,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,208313.9862068965,172998.59363957596,0.0,184477.71495877503,0,6.4107289114475146,6.4107289114475146,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,6.4107289114475146,0,0,2,0,3,1,212431.68905472642,183480.255506608,0,142483.43254817987,202696.47478260868,2007.0,204562.85409252672,3,187301.235763098,186411.6782122905,0.0,56.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.565084580073287,2007,271289.0240963855,248328
1028,50,191219.46744791663,2.981307501301332,9.870506353300666,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,148104.59731543626,136148.57142857142,181190.67801857585,186037.23464373464,143308.78787878787,1.4953487812212205,1.4953487812212205,1941.0,1950,171923.2621870883,180259.57544224765,193783.81451612906,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,150848.0,368.0,160456.66666666663,41,4.352849103919916,5.2642960518099695,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,408.0,0,6.090523292951338,1,0,1,0,3,1,141800.96090534976,183480.255506608,1,226874.8104838709,202696.47478260868,1941.0,143573.32425742573,1,187301.235763098,186411.6782122905,0.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.4142135623730951,2007,173778.14185228606,105000
642,80,191219.46744791663,2.942830956382712,10.850276550489,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,148104.59731543626,185039.5707491082,181190.67801857585,186037.23464373464,167769.77272727276,1.6817928305074292,1.626576561697786,1972.0,1995,171923.2621870883,180259.57544224765,179982.92424242425,157185.94086021505,0.0,230358.9235474006,184761.9463243874,151961.42344497607,203013.7451923077,184416.5011441648,249180.9255319149,231865.73591549296,1410.0,184477.71495877503,0,4.8250278189504385,6.646912371074937,182096.16666666663,155937.13664596275,186966.7281767956,186559.38169642852,704.0,0,7.211102550927977,1,0,2,1,4,1,325699.4333333333,183480.255506608,3,205639.79047619048,202696.47478260868,1972.0,234427.02916666676,2,187301.235763098,186411.6782122905,269.0,111.0,0,0,0,0,149137.7358490566,181830.58785942488,0,1.626576561697786,2009,173778.14185228606,345000
612,60,191219.46744791663,2.892507608519078,10.4411851377009,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,201224.0693069307,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.6817928305074292,1.4953487812212205,2001.0,2001,171923.2621870883,180259.57544224765,212076.3323943662,201362.6993670886,108.0,230358.9235474006,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,208313.9862068965,231865.73591549296,990.0,184477.71495877503,0,4.192659756198556,6.003469212203907,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,573.0,0,6.577736335972116,1,0,2,1,3,1,325699.4333333333,183480.255506608,1,205639.79047619048,251911.1612903225,2001.0,204562.85409252672,2,187301.235763098,186411.6782122905,160.0,122.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.821160286837872,2009,173778.14185228606,261500
960,20,191219.46744791663,2.6591479484724942,9.213796807901467,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.4953487812212205,1.626576561697786,1958.0,2008,171923.2621870883,180259.57544224765,144906.38129496406,157185.94086021505,0.0,146471.11202635913,165718.2474226804,151961.42344497607,142223.52927400472,184416.5011441648,249180.9255319149,149709.31372549018,696.0,184477.71495877503,0,3.5676213450081637,5.412174889243106,182096.16666666663,155937.13664596275,186966.7281767956,186559.38169642852,0.0,0,5.412174889243106,1,0,1,0,2,1,141800.96090534976,183480.255506608,0,142483.43254817987,100295.28301886794,2020.0,100295.28301886794,0,100295.28301886794,186411.6782122905,117.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.189207115002721,2010,173778.14185228606,116500
725,20,191219.46744791663,2.783157683713741,9.133817080413687,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,148104.59731543626,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.4142135623730951,1.565084580073287,1970.0,1970,171923.2621870883,180259.57544224765,159823.78523489932,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,161142.61744966442,375.0,160456.66666666663,239,3.976353643835253,5.421612021659068,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,0.0,0,5.421612021659068,0,0,1,0,3,1,212431.68905472642,183480.255506608,0,142483.43254817987,136812.6679245283,1989.0,143573.32425742573,2,187301.235763098,186411.6782122905,96.0,0.0,0,0,0,0,187826.30495552733,161944.44444444447,500,1.821160286837872,2009,173778.14185228606,120500
683,20,191219.46744791663,3.0800702882410227,10.298377962985377,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,173068.19576719578,179568.78741865512,201224.0693069307,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.7320508075688772,1.4953487812212205,2002.0,2002,216729.317948718,180259.57544224765,212076.3323943662,260926.1555555556,215.0,230358.9235474006,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,208313.9862068965,231865.73591549296,1059.0,184477.71495877503,0,4.8797296850933565,6.350093724293518,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,6.390708545484161,1,0,2,0,3,1,212431.68905472642,183480.255506608,1,205639.79047619048,202696.47478260868,2002.0,234427.02916666676,3,187301.235763098,186411.6782122905,257.0,45.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.626576561697786,2007,173778.14185228606,285000
98,30,191219.46744791663,3.0363702767108114,10.152715924344653,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,173068.19576719578,179568.78741865512,130500.93333333332,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.4953487812212205,1.4953487812212205,1920.0,1950,171923.2621870883,180259.57544224765,144906.38129496406,157185.94086021505,0.0,146471.11202635913,184761.9463243874,136109.71,142223.52927400472,184416.5011441648,166000.2738654147,161142.61744966442,108.0,184477.71495877503,0,4.325307727072111,4.62611441266131,182096.16666666663,129273.1081081081,107657.98630136986,186559.38169642852,0.0,0,5.375534071476041,0,0,1,0,2,1,141800.96090534976,183480.255506608,0,142483.43254817987,162945.83333333337,1920.0,143573.32425742573,1,125502.71875,186411.6782122905,0.0,0.0,77,0,0,0,187826.30495552733,161944.44444444447,400,1.4953487812212205,2010,138855.76923076922,83000
804,20,191219.46744791663,2.942830956382712,9.740037464252966,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,148104.59731543626,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.4953487812212205,1.4953487812212205,1954.0,1954,171923.2621870883,180259.57544224765,144906.38129496406,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,150640.38461538462,812.0,184477.71495877503,0,3.3369939654815144,5.531194905403055,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,0.0,0,5.7953180454133255,0,0,1,0,2,1,141800.96090534976,149606.25,0,142483.43254817987,202696.47478260868,1954.0,143573.32425742573,1,187301.235763098,186411.6782122905,0.0,0.0,0,0,0,0,138916.25,181830.58785942488,0,1.565084580073287,2006,173778.14185228606,118000
406,50,191219.46744791663,2.6723451177837885,10.117898553383396,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,143308.78787878787,1.565084580073287,1.4953487812212205,1936.0,1950,171923.2621870883,180259.57544224765,151124.32413793102,157185.94086021505,0.0,146471.11202635913,184761.9463243874,136109.71,142223.52927400472,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,5.711305705405742,5.711305705405742,182096.16666666663,214933.6586345381,186966.7281767956,125338.91071428572,0.0,473,6.362748223841198,0,0,1,0,3,1,141800.96090534976,92333.33333333331,0,142483.43254817987,136812.6679245283,1936.0,143573.32425742573,1,187301.235763098,186411.6782122905,0.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.3160740129524924,2008,173778.14185228606,115000
